Excitation Kinetics:
Time (s)       S0                  S1                  S2                  T1                  T2                  
1.3171e-11     2.652919e-04        9.992734e-01        1.782692e-10        4.512796e-04        9.993132e-06        
1.3186e-11     2.655952e-04        9.992728e-01        1.762771e-10        4.515829e-04        9.993126e-06        
1.3201e-11     2.658988e-04        9.992722e-01        1.743133e-10        4.518865e-04        9.993120e-06        
1.3216e-11     2.662027e-04        9.992716e-01        1.723776e-10        4.521905e-04        9.993114e-06        
1.3232e-11     2.665070e-04        9.992710e-01        1.704696e-10        4.524948e-04        9.993108e-06        
1.3247e-11     2.668117e-04        9.992704e-01        1.685890e-10        4.527994e-04        9.993102e-06        
1.3262e-11     2.671167e-04        9.992698e-01        1.667354e-10        4.531044e-04        9.993096e-06        
1.3277e-11     2.674220e-04        9.992692e-01        1.649085e-10        4.534098e-04        9.993089e-06        
1.3293e-11     2.677278e-04        9.992686e-01        1.631081e-10        4.537155e-04        9.993083e-06        
1.3308e-11     2.680338e-04        9.992680e-01        1.613337e-10        4.540216e-04        9.993077e-06        
1.3323e-11     2.683402e-04        9.992673e-01        1.595851e-10        4.543280e-04        9.993071e-06        
1.3339e-11     2.686470e-04        9.992667e-01        1.578619e-10        4.546347e-04        9.993065e-06        
1.3354e-11     2.689541e-04        9.992661e-01        1.561637e-10        4.549419e-04        9.993059e-06        
1.3369e-11     2.692616e-04        9.992655e-01        1.544902e-10        4.552493e-04        9.993053e-06        
1.3385e-11     2.695694e-04        9.992649e-01        1.528411e-10        4.555572e-04        9.993047e-06        
1.3400e-11     2.698776e-04        9.992643e-01        1.512160e-10        4.558654e-04        9.993040e-06        
1.3416e-11     2.701861e-04        9.992636e-01        1.496146e-10        4.561739e-04        9.993034e-06        
1.3431e-11     2.704950e-04        9.992630e-01        1.480365e-10        4.564828e-04        9.993028e-06        
1.3447e-11     2.708042e-04        9.992624e-01        1.464813e-10        4.567920e-04        9.993022e-06        
1.3462e-11     2.711138e-04        9.992618e-01        1.449487e-10        4.571016e-04        9.993016e-06        
1.3478e-11     2.714238e-04        9.992612e-01        1.434384e-10        4.574116e-04        9.993009e-06        
1.3493e-11     2.717341e-04        9.992606e-01        1.419499e-10        4.577219e-04        9.993003e-06        
1.3509e-11     2.720448e-04        9.992599e-01        1.404829e-10        4.580326e-04        9.992997e-06        
1.3524e-11     2.723558e-04        9.992593e-01        1.390370e-10        4.583436e-04        9.992991e-06        
1.3540e-11     2.726672e-04        9.992587e-01        1.376126e-10        4.586550e-04        9.992985e-06        
1.3555e-11     2.729789e-04        9.992581e-01        1.362113e-10        4.589668e-04        9.992978e-06        
1.3571e-11     2.732911e-04        9.992574e-01        1.348299e-10        4.592789e-04        9.992972e-06        
1.3587e-11     2.736035e-04        9.992568e-01        1.334681e-10        4.595913e-04        9.992966e-06        
1.3602e-11     2.739163e-04        9.992562e-01        1.321258e-10        4.599042e-04        9.992960e-06        
1.3618e-11     2.742295e-04        9.992556e-01        1.308028e-10        4.602174e-04        9.992953e-06        
1.3634e-11     2.745431e-04        9.992549e-01        1.294989e-10        4.605309e-04        9.992947e-06        
1.3649e-11     2.748570e-04        9.992543e-01        1.282140e-10        4.608448e-04        9.992941e-06        
1.3665e-11     2.751712e-04        9.992537e-01        1.269478e-10        4.611591e-04        9.992934e-06        
1.3681e-11     2.754859e-04        9.992530e-01        1.257001e-10        4.614737e-04        9.992928e-06        
1.3697e-11     2.758009e-04        9.992524e-01        1.244709e-10        4.617887e-04        9.992922e-06        
1.3712e-11     2.761162e-04        9.992518e-01        1.232598e-10        4.621041e-04        9.992916e-06        
1.3728e-11     2.764319e-04        9.992512e-01        1.220667e-10        4.624198e-04        9.992909e-06        
1.3744e-11     2.767480e-04        9.992505e-01        1.208914e-10        4.627359e-04        9.992903e-06        
1.3760e-11     2.770645e-04        9.992499e-01        1.197338e-10        4.630523e-04        9.992897e-06        
1.3776e-11     2.773813e-04        9.992493e-01        1.185935e-10        4.633692e-04        9.992890e-06        
1.3792e-11     2.776984e-04        9.992486e-01        1.174704e-10        4.636863e-04        9.992884e-06        
1.3807e-11     2.780160e-04        9.992480e-01        1.163644e-10        4.640039e-04        9.992878e-06        
1.3823e-11     2.783339e-04        9.992474e-01        1.152751e-10        4.643218e-04        9.992871e-06        
1.3839e-11     2.786521e-04        9.992467e-01        1.142024e-10        4.646401e-04        9.992865e-06        
1.3855e-11     2.789708e-04        9.992461e-01        1.131462e-10        4.649587e-04        9.992858e-06        
1.3871e-11     2.792898e-04        9.992454e-01        1.121061e-10        4.652777e-04        9.992852e-06        
1.3887e-11     2.796092e-04        9.992448e-01        1.110820e-10        4.655971e-04        9.992846e-06        
1.3903e-11     2.799289e-04        9.992442e-01        1.100737e-10        4.659168e-04        9.992839e-06        
1.3919e-11     2.802490e-04        9.992435e-01        1.090809e-10        4.662369e-04        9.992833e-06        
1.3935e-11     2.805695e-04        9.992429e-01        1.081035e-10        4.665574e-04        9.992827e-06        
1.3951e-11     2.808903e-04        9.992422e-01        1.071412e-10        4.668783e-04        9.992820e-06        
1.3967e-11     2.812115e-04        9.992416e-01        1.061938e-10        4.671995e-04        9.992814e-06        
1.3983e-11     2.815331e-04        9.992410e-01        1.052612e-10        4.675211e-04        9.992807e-06        
1.4000e-11     2.818551e-04        9.992403e-01        1.043429e-10        4.678430e-04        9.992801e-06        
1.4016e-11     2.821774e-04        9.992397e-01        1.034390e-10        4.681654e-04        9.992794e-06        
1.4032e-11     2.825001e-04        9.992390e-01        1.025491e-10        4.684881e-04        9.992788e-06        
1.4048e-11     2.828232e-04        9.992384e-01        1.016729e-10        4.688111e-04        9.992781e-06        
1.4064e-11     2.831466e-04        9.992377e-01        1.008104e-10        4.691346e-04        9.992775e-06        
1.4080e-11     2.834704e-04        9.992371e-01        9.996115e-11        4.694584e-04        9.992768e-06        
1.4097e-11     2.837946e-04        9.992364e-01        9.912505e-11        4.697826e-04        9.992762e-06        
1.4113e-11     2.841192e-04        9.992358e-01        9.830183e-11        4.701072e-04        9.992756e-06        
1.4129e-11     2.844441e-04        9.992351e-01        9.749125e-11        4.704321e-04        9.992749e-06        
1.4145e-11     2.847694e-04        9.992345e-01        9.669528e-11        4.707574e-04        9.992743e-06        
1.4162e-11     2.850951e-04        9.992338e-01        9.591334e-11        4.710831e-04        9.992736e-06        
1.4178e-11     2.854211e-04        9.992332e-01        9.514296e-11        4.714091e-04        9.992729e-06        
1.4194e-11     2.857476e-04        9.992325e-01        9.438404e-11        4.717356e-04        9.992723e-06        
1.4211e-11     2.860744e-04        9.992319e-01        9.363649e-11        4.720624e-04        9.992716e-06        
1.4227e-11     2.864016e-04        9.992312e-01        9.290020e-11        4.723896e-04        9.992710e-06        
1.4243e-11     2.867291e-04        9.992306e-01        9.217507e-11        4.727171e-04        9.992703e-06        
1.4260e-11     2.870571e-04        9.992299e-01        9.146101e-11        4.730451e-04        9.992697e-06        
1.4276e-11     2.873854e-04        9.992292e-01        9.075790e-11        4.733734e-04        9.992690e-06        
1.4293e-11     2.877141e-04        9.992286e-01        9.006566e-11        4.737021e-04        9.992684e-06        
1.4309e-11     2.880431e-04        9.992279e-01        8.938417e-11        4.740312e-04        9.992677e-06        
1.4326e-11     2.883726e-04        9.992273e-01        8.871333e-11        4.743606e-04        9.992670e-06        
1.4342e-11     2.887024e-04        9.992266e-01        8.805304e-11        4.746905e-04        9.992664e-06        
1.4359e-11     2.890326e-04        9.992260e-01        8.740318e-11        4.750207e-04        9.992657e-06        
1.4375e-11     2.893632e-04        9.992253e-01        8.676366e-11        4.753513e-04        9.992651e-06        
1.4392e-11     2.896942e-04        9.992246e-01        8.613436e-11        4.756822e-04        9.992644e-06        
1.4408e-11     2.900255e-04        9.992240e-01        8.551517e-11        4.760136e-04        9.992637e-06        
1.4425e-11     2.903573e-04        9.992233e-01        8.490599e-11        4.763453e-04        9.992631e-06        
1.4442e-11     2.906894e-04        9.992226e-01        8.430670e-11        4.766775e-04        9.992624e-06        
1.4458e-11     2.910219e-04        9.992220e-01        8.371719e-11        4.770100e-04        9.992617e-06        
1.4475e-11     2.913547e-04        9.992213e-01        8.313736e-11        4.773428e-04        9.992611e-06        
1.4492e-11     2.916880e-04        9.992206e-01        8.256707e-11        4.776761e-04        9.992604e-06        
1.4508e-11     2.920217e-04        9.992200e-01        8.200623e-11        4.780098e-04        9.992597e-06        
1.4525e-11     2.923557e-04        9.992193e-01        8.145472e-11        4.783438e-04        9.992591e-06        
1.4542e-11     2.926901e-04        9.992186e-01        8.091241e-11        4.786782e-04        9.992584e-06        
1.4558e-11     2.930249e-04        9.992180e-01        8.037920e-11        4.790130e-04        9.992577e-06        
1.4575e-11     2.933601e-04        9.992173e-01        7.985496e-11        4.793482e-04        9.992571e-06        
1.4592e-11     2.936957e-04        9.992166e-01        7.933957e-11        4.796838e-04        9.992564e-06        
1.4609e-11     2.940316e-04        9.992160e-01        7.883292e-11        4.800198e-04        9.992557e-06        
1.4626e-11     2.943680e-04        9.992153e-01        7.833488e-11        4.803561e-04        9.992551e-06        
1.4643e-11     2.947047e-04        9.992146e-01        7.784534e-11        4.806928e-04        9.992544e-06        
1.4659e-11     2.950418e-04        9.992139e-01        7.736416e-11        4.810300e-04        9.992537e-06        
1.4676e-11     2.953793e-04        9.992133e-01        7.689122e-11        4.813675e-04        9.992530e-06        
