Excitation Kinetics:
Time (s)       S0                  S1                  T1                  T2                  
4.3951e-08     4.140974e-01        1.730059e-01        4.128951e-01        1.730127e-06        
4.4001e-08     4.142726e-01        1.726579e-01        4.130678e-01        1.726647e-06        
4.4052e-08     4.144477e-01        1.723102e-01        4.132404e-01        1.723171e-06        
4.4103e-08     4.146226e-01        1.719629e-01        4.134128e-01        1.719697e-06        
4.4153e-08     4.147974e-01        1.716159e-01        4.135850e-01        1.716227e-06        
4.4204e-08     4.149720e-01        1.712691e-01        4.137571e-01        1.712759e-06        
4.4255e-08     4.151465e-01        1.709227e-01        4.139291e-01        1.709295e-06        
4.4306e-08     4.153208e-01        1.705766e-01        4.141009e-01        1.705834e-06        
4.4357e-08     4.154950e-01        1.702308e-01        4.142725e-01        1.702375e-06        
4.4408e-08     4.156690e-01        1.698853e-01        4.144440e-01        1.698920e-06        
4.4460e-08     4.158429e-01        1.695401e-01        4.146153e-01        1.695468e-06        
4.4511e-08     4.160166e-01        1.691952e-01        4.147865e-01        1.692019e-06        
4.4562e-08     4.161902e-01        1.688506e-01        4.149575e-01        1.688573e-06        
4.4613e-08     4.163636e-01        1.685064e-01        4.151283e-01        1.685131e-06        
4.4665e-08     4.165368e-01        1.681624e-01        4.152990e-01        1.681691e-06        
4.4716e-08     4.167099e-01        1.678188e-01        4.154696e-01        1.678255e-06        
4.4768e-08     4.168829e-01        1.674755e-01        4.156400e-01        1.674821e-06        
4.4819e-08     4.170557e-01        1.671325e-01        4.158102e-01        1.671391e-06        
4.4871e-08     4.172283e-01        1.667898e-01        4.159802e-01        1.667964e-06        
4.4923e-08     4.174008e-01        1.664474e-01        4.161501e-01        1.664540e-06        
4.4974e-08     4.175731e-01        1.661053e-01        4.163199e-01        1.661119e-06        
4.5026e-08     4.177453e-01        1.657636e-01        4.164895e-01        1.657702e-06        
4.5078e-08     4.179173e-01        1.654222e-01        4.166589e-01        1.654287e-06        
4.5130e-08     4.180892e-01        1.650810e-01        4.168281e-01        1.650876e-06        
4.5182e-08     4.182609e-01        1.647402e-01        4.169972e-01        1.647468e-06        
4.5234e-08     4.184324e-01        1.643998e-01        4.171662e-01        1.644063e-06        
4.5286e-08     4.186038e-01        1.640596e-01        4.173350e-01        1.640661e-06        
4.5338e-08     4.187750e-01        1.637197e-01        4.175036e-01        1.637262e-06        
4.5391e-08     4.189461e-01        1.633802e-01        4.176720e-01        1.633867e-06        
4.5443e-08     4.191170e-01        1.630410e-01        4.178403e-01        1.630475e-06        
4.5495e-08     4.192878e-01        1.627021e-01        4.180085e-01        1.627086e-06        
4.5548e-08     4.194584e-01        1.623636e-01        4.181764e-01        1.623700e-06        
4.5600e-08     4.196288e-01        1.620253e-01        4.183442e-01        1.620317e-06        
4.5653e-08     4.197991e-01        1.616874e-01        4.185119e-01        1.616938e-06        
4.5705e-08     4.199692e-01        1.613498e-01        4.186794e-01        1.613562e-06        
4.5758e-08     4.201392e-01        1.610125e-01        4.188467e-01        1.610189e-06        
4.5811e-08     4.203090e-01        1.606756e-01        4.190138e-01        1.606819e-06        
4.5863e-08     4.204787e-01        1.603389e-01        4.191808e-01        1.603453e-06        
4.5916e-08     4.206481e-01        1.600026e-01        4.193476e-01        1.600090e-06        
4.5969e-08     4.208175e-01        1.596666e-01        4.195143e-01        1.596730e-06        
4.6022e-08     4.209866e-01        1.593310e-01        4.196808e-01        1.593373e-06        
4.6075e-08     4.211556e-01        1.589956e-01        4.198471e-01        1.590019e-06        
4.6128e-08     4.213245e-01        1.586606e-01        4.200133e-01        1.586669e-06        
4.6181e-08     4.214932e-01        1.583260e-01        4.201793e-01        1.583322e-06        
4.6235e-08     4.216617e-01        1.579916e-01        4.203451e-01        1.579979e-06        
4.6288e-08     4.218300e-01        1.576576e-01        4.205108e-01        1.576638e-06        
4.6341e-08     4.219982e-01        1.573239e-01        4.206763e-01        1.573301e-06        
4.6395e-08     4.221663e-01        1.569905e-01        4.208416e-01        1.569967e-06        
4.6448e-08     4.223341e-01        1.566575e-01        4.210068e-01        1.566637e-06        
4.6501e-08     4.225018e-01        1.563248e-01        4.211718e-01        1.563310e-06        
4.6555e-08     4.226694e-01        1.559924e-01        4.213367e-01        1.559986e-06        
4.6609e-08     4.228368e-01        1.556603e-01        4.215013e-01        1.556665e-06        
4.6662e-08     4.230040e-01        1.553286e-01        4.216658e-01        1.553348e-06        
4.6716e-08     4.231711e-01        1.549972e-01        4.218302e-01        1.550034e-06        
4.6770e-08     4.233379e-01        1.546662e-01        4.219943e-01        1.546723e-06        
4.6824e-08     4.235047e-01        1.543355e-01        4.221583e-01        1.543416e-06        
4.6878e-08     4.236712e-01        1.540051e-01        4.223222e-01        1.540112e-06        
4.6932e-08     4.238376e-01        1.536750e-01        4.224858e-01        1.536811e-06        
4.6986e-08     4.240039e-01        1.533453e-01        4.226493e-01        1.533514e-06        
4.7040e-08     4.241699e-01        1.530159e-01        4.228126e-01        1.530220e-06        
4.7094e-08     4.243358e-01        1.526869e-01        4.229758e-01        1.526929e-06        
4.7148e-08     4.245016e-01        1.523582e-01        4.231388e-01        1.523642e-06        
4.7203e-08     4.246671e-01        1.520298e-01        4.233016e-01        1.520358e-06        
4.7257e-08     4.248325e-01        1.517017e-01        4.234642e-01        1.517077e-06        
4.7312e-08     4.249978e-01        1.513740e-01        4.236267e-01        1.513800e-06        
4.7366e-08     4.251629e-01        1.510467e-01        4.237890e-01        1.510527e-06        
4.7421e-08     4.253278e-01        1.507196e-01        4.239511e-01        1.507256e-06        
4.7475e-08     4.254925e-01        1.503929e-01        4.241131e-01        1.503989e-06        
4.7530e-08     4.256571e-01        1.500666e-01        4.242748e-01        1.500725e-06        
4.7585e-08     4.258215e-01        1.497406e-01        4.244365e-01        1.497465e-06        
4.7640e-08     4.259857e-01        1.494149e-01        4.245979e-01        1.494208e-06        
4.7694e-08     4.261498e-01        1.490896e-01        4.247592e-01        1.490955e-06        
4.7749e-08     4.263137e-01        1.487646e-01        4.249203e-01        1.487705e-06        
4.7804e-08     4.264774e-01        1.484399e-01        4.250812e-01        1.484458e-06        
4.7859e-08     4.266410e-01        1.481156e-01        4.252419e-01        1.481215e-06        
4.7915e-08     4.268044e-01        1.477917e-01        4.254025e-01        1.477975e-06        
4.7970e-08     4.269676e-01        1.474680e-01        4.255629e-01        1.474739e-06        
4.8025e-08     4.271306e-01        1.471448e-01        4.257231e-01        1.471506e-06        
4.8080e-08     4.272935e-01        1.468218e-01        4.258832e-01        1.468276e-06        
4.8136e-08     4.274562e-01        1.464992e-01        4.260431e-01        1.465050e-06        
4.8191e-08     4.276188e-01        1.461770e-01        4.262028e-01        1.461828e-06        
4.8247e-08     4.277811e-01        1.458551e-01        4.263623e-01        1.458608e-06        
4.8302e-08     4.279434e-01        1.455335e-01        4.265217e-01        1.455393e-06        
4.8358e-08     4.281054e-01        1.452123e-01        4.266809e-01        1.452181e-06        
4.8414e-08     4.282672e-01        1.448914e-01        4.268399e-01        1.448972e-06        
4.8470e-08     4.284289e-01        1.445709e-01        4.269987e-01        1.445766e-06        
4.8525e-08     4.285905e-01        1.442507e-01        4.271574e-01        1.442565e-06        
4.8581e-08     4.287518e-01        1.439309e-01        4.273158e-01        1.439366e-06        
4.8637e-08     4.289130e-01        1.436114e-01        4.274741e-01        1.436171e-06        
4.8693e-08     4.290740e-01        1.432923e-01        4.276323e-01        1.432980e-06        
4.8749e-08     4.292348e-01        1.429735e-01        4.277902e-01        1.429792e-06        
4.8806e-08     4.293955e-01        1.426551e-01        4.279480e-01        1.426607e-06        
4.8862e-08     4.295560e-01        1.423370e-01        4.281056e-01        1.423427e-06        
4.8918e-08     4.297163e-01        1.420193e-01        4.282630e-01        1.420249e-06        
4.8974e-08     4.298764e-01        1.417019e-01        4.284203e-01        1.417075e-06        
4.9031e-08     4.300364e-01        1.413849e-01        4.285773e-01        1.413905e-06        
4.9087e-08     4.301962e-01        1.410682e-01        4.287342e-01        1.410738e-06        
4.9144e-08     4.303558e-01        1.407519e-01        4.288909e-01        1.407575e-06        
4.9200e-08     4.305152e-01        1.404359e-01        4.290474e-01        1.404415e-06        
4.9257e-08     4.306745e-01        1.401203e-01        4.292038e-01        1.401258e-06        
4.9314e-08     4.308336e-01        1.398050e-01        4.293600e-01        1.398106e-06        
4.9371e-08     4.309925e-01        1.394901e-01        4.295160e-01        1.394956e-06        
4.9428e-08     4.311513e-01        1.391755e-01        4.296718e-01        1.391811e-06        
4.9485e-08     4.313099e-01        1.388613e-01        4.298274e-01        1.388668e-06        
4.9542e-08     4.314683e-01        1.385475e-01        4.299829e-01        1.385530e-06        
4.9599e-08     4.316265e-01        1.382340e-01        4.301381e-01        1.382395e-06        
4.9656e-08     4.317845e-01        1.379209e-01        4.302932e-01        1.379263e-06        
4.9713e-08     4.319424e-01        1.376081e-01        4.304481e-01        1.376135e-06        
4.9770e-08     4.321001e-01        1.372957e-01        4.306029e-01        1.373011e-06        
4.9828e-08     4.322576e-01        1.369836e-01        4.307574e-01        1.369890e-06        
4.9885e-08     4.324149e-01        1.366719e-01        4.309118e-01        1.366773e-06        
4.9942e-08     4.325721e-01        1.363605e-01        4.310660e-01        1.363659e-06        
5.0000e-08     4.327291e-01        1.360495e-01        4.312200e-01        1.360549e-06        
5.0058e-08     4.328859e-01        1.357389e-01        4.313738e-01        1.357443e-06        
5.0115e-08     4.330425e-01        1.354286e-01        4.315275e-01        1.354340e-06        
5.0173e-08     4.331990e-01        1.351187e-01        4.316809e-01        1.351241e-06        
5.0231e-08     4.333553e-01        1.348092e-01        4.318342e-01        1.348145e-06        
5.0289e-08     4.335114e-01        1.345000e-01        4.319873e-01        1.345053e-06        
5.0347e-08     4.336673e-01        1.341911e-01        4.321402e-01        1.341964e-06        
5.0405e-08     4.338230e-01        1.338826e-01        4.322930e-01        1.338879e-06        
5.0463e-08     4.339786e-01        1.335745e-01        4.324455e-01        1.335798e-06        
5.0521e-08     4.341340e-01        1.332668e-01        4.325979e-01        1.332721e-06        
5.0579e-08     4.342892e-01        1.329594e-01        4.327501e-01        1.329647e-06        
5.0637e-08     4.344442e-01        1.326524e-01        4.329021e-01        1.326576e-06        
5.0696e-08     4.345991e-01        1.323457e-01        4.330539e-01        1.323510e-06        
5.0754e-08     4.347537e-01        1.320394e-01        4.332055e-01        1.320446e-06        
5.0813e-08     4.349082e-01        1.317335e-01        4.333570e-01        1.317387e-06        
5.0871e-08     4.350625e-01        1.314279e-01        4.335082e-01        1.314331e-06        
5.0930e-08     4.352167e-01        1.311227e-01        4.336593e-01        1.311279e-06        
