Excitation Kinetics:
Time (s)       S0                  S1                  
1.4673e-08     2.543213e-01        7.456787e-01        
1.4703e-08     2.547752e-01        7.452248e-01        
1.4734e-08     2.552297e-01        7.447703e-01        
1.4764e-08     2.556849e-01        7.443151e-01        
1.4795e-08     2.561407e-01        7.438593e-01        
1.4826e-08     2.565972e-01        7.434028e-01        
1.4857e-08     2.570544e-01        7.429456e-01        
1.4887e-08     2.575123e-01        7.424877e-01        
1.4918e-08     2.579708e-01        7.420292e-01        
1.4949e-08     2.584300e-01        7.415700e-01        
1.4980e-08     2.588898e-01        7.411102e-01        
1.5011e-08     2.593503e-01        7.406497e-01        
1.5042e-08     2.598115e-01        7.401885e-01        
1.5074e-08     2.602734e-01        7.397266e-01        
1.5105e-08     2.607359e-01        7.392641e-01        
1.5136e-08     2.611991e-01        7.388009e-01        
1.5168e-08     2.616630e-01        7.383370e-01        
1.5199e-08     2.621275e-01        7.378725e-01        
1.5231e-08     2.625927e-01        7.374073e-01        
1.5262e-08     2.630586e-01        7.369414e-01        
1.5294e-08     2.635251e-01        7.364749e-01        
1.5326e-08     2.639923e-01        7.360077e-01        
1.5357e-08     2.644602e-01        7.355398e-01        
1.5389e-08     2.649288e-01        7.350712e-01        
1.5421e-08     2.653980e-01        7.346020e-01        
1.5453e-08     2.658679e-01        7.341321e-01        
1.5485e-08     2.663385e-01        7.336615e-01        
1.5517e-08     2.668098e-01        7.331902e-01        
1.5550e-08     2.672817e-01        7.327183e-01        
1.5582e-08     2.677543e-01        7.322457e-01        
1.5614e-08     2.682276e-01        7.317724e-01        
1.5647e-08     2.687015e-01        7.312985e-01        
1.5679e-08     2.691762e-01        7.308238e-01        
1.5712e-08     2.696515e-01        7.303485e-01        
1.5744e-08     2.701275e-01        7.298725e-01        
1.5777e-08     2.706041e-01        7.293959e-01        
1.5810e-08     2.710814e-01        7.289186e-01        
1.5842e-08     2.715595e-01        7.284405e-01        
1.5875e-08     2.720381e-01        7.279619e-01        
1.5908e-08     2.725175e-01        7.274825e-01        
1.5941e-08     2.729976e-01        7.270024e-01        
1.5974e-08     2.734783e-01        7.265217e-01        
1.6007e-08     2.739597e-01        7.260403e-01        
1.6041e-08     2.744418e-01        7.255582e-01        
1.6074e-08     2.749245e-01        7.250755e-01        
1.6107e-08     2.754080e-01        7.245920e-01        
1.6141e-08     2.758921e-01        7.241079e-01        
1.6174e-08     2.763769e-01        7.236231e-01        
1.6208e-08     2.768624e-01        7.231376e-01        
1.6241e-08     2.773485e-01        7.226515e-01        
1.6275e-08     2.778353e-01        7.221647e-01        
1.6309e-08     2.783229e-01        7.216771e-01        
1.6343e-08     2.788111e-01        7.211889e-01        
1.6377e-08     2.793000e-01        7.207000e-01        
1.6410e-08     2.797895e-01        7.202105e-01        
1.6445e-08     2.802798e-01        7.197202e-01        
1.6479e-08     2.807707e-01        7.192293e-01        
1.6513e-08     2.812623e-01        7.187377e-01        
1.6547e-08     2.817546e-01        7.182454e-01        
1.6581e-08     2.822476e-01        7.177524e-01        
1.6616e-08     2.827412e-01        7.172588e-01        
1.6650e-08     2.832356e-01        7.167644e-01        
1.6685e-08     2.837306e-01        7.162694e-01        
1.6719e-08     2.842263e-01        7.157737e-01        
1.6754e-08     2.847227e-01        7.152773e-01        
1.6789e-08     2.852198e-01        7.147802e-01        
1.6824e-08     2.857176e-01        7.142824e-01        
1.6859e-08     2.862160e-01        7.137840e-01        
1.6894e-08     2.867152e-01        7.132848e-01        
1.6929e-08     2.872150e-01        7.127850e-01        
1.6964e-08     2.877155e-01        7.122845e-01        
1.6999e-08     2.882167e-01        7.117833e-01        
1.7034e-08     2.887186e-01        7.112814e-01        
1.7070e-08     2.892211e-01        7.107789e-01        
1.7105e-08     2.897244e-01        7.102756e-01        
1.7140e-08     2.902283e-01        7.097717e-01        
1.7176e-08     2.907329e-01        7.092671e-01        
1.7212e-08     2.912383e-01        7.087617e-01        
1.7247e-08     2.917443e-01        7.082557e-01        
1.7283e-08     2.922509e-01        7.077491e-01        
1.7319e-08     2.927583e-01        7.072417e-01        
1.7355e-08     2.932664e-01        7.067336e-01        
1.7391e-08     2.937751e-01        7.062249e-01        
1.7427e-08     2.942846e-01        7.057154e-01        
1.7463e-08     2.947947e-01        7.052053e-01        
1.7499e-08     2.953055e-01        7.046945e-01        
1.7536e-08     2.958170e-01        7.041830e-01        
1.7572e-08     2.963292e-01        7.036708e-01        
1.7609e-08     2.968421e-01        7.031579e-01        
1.7645e-08     2.973557e-01        7.026443e-01        
1.7682e-08     2.978699e-01        7.021301e-01        
1.7718e-08     2.983849e-01        7.016151e-01        
1.7755e-08     2.989005e-01        7.010995e-01        
1.7792e-08     2.994168e-01        7.005832e-01        
1.7829e-08     2.999339e-01        7.000661e-01        
1.7866e-08     3.004516e-01        6.995484e-01        
1.7903e-08     3.009700e-01        6.990300e-01        
1.7940e-08     3.014891e-01        6.985109e-01        
1.7977e-08     3.020088e-01        6.979912e-01        
1.8015e-08     3.025293e-01        6.974707e-01        
1.8052e-08     3.030505e-01        6.969495e-01        
1.8089e-08     3.035723e-01        6.964277e-01        
1.8127e-08     3.040949e-01        6.959051e-01        
1.8165e-08     3.046181e-01        6.953819e-01        
1.8202e-08     3.051420e-01        6.948580e-01        
1.8240e-08     3.056666e-01        6.943334e-01        
1.8278e-08     3.061919e-01        6.938081e-01        
1.8316e-08     3.067179e-01        6.932821e-01        
1.8354e-08     3.072446e-01        6.927554e-01        
1.8392e-08     3.077720e-01        6.922280e-01        
1.8430e-08     3.083001e-01        6.916999e-01        
1.8468e-08     3.088288e-01        6.911712e-01        
1.8507e-08     3.093583e-01        6.906417e-01        
1.8545e-08     3.098884e-01        6.901116e-01        
1.8583e-08     3.104193e-01        6.895807e-01        
1.8622e-08     3.109508e-01        6.890492e-01        
