Excitation Kinetics:
Time (s)       S0                  S1                  T1                  
1.7915e-15     9.822442e-01        1.775582e-02        1.595257e-11        
1.7940e-15     9.822198e-01        1.778016e-02        1.599654e-11        
1.7965e-15     9.821955e-01        1.780452e-02        1.604061e-11        
1.7990e-15     9.821711e-01        1.782892e-02        1.608502e-11        
1.8015e-15     9.821467e-01        1.785335e-02        1.612943e-11        
1.8040e-15     9.821222e-01        1.787781e-02        1.617384e-11        
1.8064e-15     9.820977e-01        1.790230e-02        1.621847e-11        
1.8089e-15     9.820732e-01        1.792683e-02        1.626321e-11        
1.8114e-15     9.820486e-01        1.795140e-02        1.630795e-11        
1.8140e-15     9.820240e-01        1.797599e-02        1.635303e-11        
1.8165e-15     9.819994e-01        1.800062e-02        1.639811e-11        
1.8190e-15     9.819747e-01        1.802528e-02        1.644340e-11        
1.8215e-15     9.819500e-01        1.804998e-02        1.648881e-11        
1.8240e-15     9.819253e-01        1.807471e-02        1.653422e-11        
1.8265e-15     9.819005e-01        1.809947e-02        1.657985e-11        
1.8291e-15     9.818757e-01        1.812427e-02        1.662559e-11        
1.8316e-15     9.818509e-01        1.814910e-02        1.667155e-11        
1.8341e-15     9.818260e-01        1.817397e-02        1.671752e-11        
1.8366e-15     9.818011e-01        1.819886e-02        1.676359e-11        
1.8392e-15     9.817762e-01        1.822380e-02        1.680978e-11        
1.8417e-15     9.817512e-01        1.824876e-02        1.685629e-11        
1.8443e-15     9.817262e-01        1.827376e-02        1.690281e-11        
1.8468e-15     9.817012e-01        1.829879e-02        1.694933e-11        
1.8494e-15     9.816761e-01        1.832386e-02        1.699607e-11        
1.8519e-15     9.816510e-01        1.834896e-02        1.704292e-11        
1.8545e-15     9.816259e-01        1.837410e-02        1.709000e-11        
1.8571e-15     9.816007e-01        1.839927e-02        1.713718e-11        
1.8596e-15     9.815755e-01        1.842447e-02        1.718448e-11        
1.8622e-15     9.815503e-01        1.844971e-02        1.723188e-11        
1.8648e-15     9.815250e-01        1.847498e-02        1.727940e-11        
1.8674e-15     9.814997e-01        1.850029e-02        1.732703e-11        
1.8699e-15     9.814744e-01        1.852563e-02        1.737477e-11        
1.8725e-15     9.814490e-01        1.855101e-02        1.742273e-11        
1.8751e-15     9.814236e-01        1.857641e-02        1.747080e-11        
1.8777e-15     9.813981e-01        1.860186e-02        1.751899e-11        
1.8803e-15     9.813727e-01        1.862734e-02        1.756739e-11        
1.8829e-15     9.813471e-01        1.865285e-02        1.761580e-11        
1.8855e-15     9.813216e-01        1.867840e-02        1.766431e-11        
1.8881e-15     9.812960e-01        1.870398e-02        1.771316e-11        
1.8907e-15     9.812704e-01        1.872960e-02        1.776201e-11        
1.8933e-15     9.812447e-01        1.875525e-02        1.781097e-11        
1.8960e-15     9.812191e-01        1.878094e-02        1.786016e-11        
1.8986e-15     9.811933e-01        1.880666e-02        1.790934e-11        
1.9012e-15     9.811676e-01        1.883242e-02        1.795886e-11        
1.9038e-15     9.811418e-01        1.885821e-02        1.800837e-11        
1.9065e-15     9.811160e-01        1.888403e-02        1.805811e-11        
1.9091e-15     9.810901e-01        1.890989e-02        1.810785e-11        
1.9117e-15     9.810642e-01        1.893579e-02        1.815781e-11        
1.9144e-15     9.810383e-01        1.896172e-02        1.820788e-11        
1.9170e-15     9.810123e-01        1.898769e-02        1.825806e-11        
1.9197e-15     9.809863e-01        1.901369e-02        1.830847e-11        
1.9223e-15     9.809603e-01        1.903973e-02        1.835898e-11        
1.9250e-15     9.809342e-01        1.906580e-02        1.840961e-11        
1.9277e-15     9.809081e-01        1.909191e-02        1.846046e-11        
1.9303e-15     9.808819e-01        1.911805e-02        1.851130e-11        
1.9330e-15     9.808558e-01        1.914423e-02        1.856237e-11        
1.9357e-15     9.808296e-01        1.917045e-02        1.861356e-11        
1.9383e-15     9.808033e-01        1.919670e-02        1.866496e-11        
1.9410e-15     9.807770e-01        1.922298e-02        1.871636e-11        
1.9437e-15     9.807507e-01        1.924930e-02        1.876799e-11        
1.9464e-15     9.807243e-01        1.927566e-02        1.881983e-11        
1.9491e-15     9.806979e-01        1.930205e-02        1.887168e-11        
1.9518e-15     9.806715e-01        1.932848e-02        1.892375e-11        
1.9545e-15     9.806451e-01        1.935494e-02        1.897593e-11        
1.9572e-15     9.806186e-01        1.938144e-02        1.902822e-11        
1.9599e-15     9.805920e-01        1.940798e-02        1.908074e-11        
1.9626e-15     9.805654e-01        1.943455e-02        1.913325e-11        
1.9653e-15     9.805388e-01        1.946116e-02        1.918610e-11        
1.9680e-15     9.805122e-01        1.948780e-02        1.923917e-11        
1.9707e-15     9.804855e-01        1.951448e-02        1.929201e-11        
1.9735e-15     9.804588e-01        1.954120e-02        1.934541e-11        
1.9762e-15     9.804320e-01        1.956795e-02        1.939859e-11        
1.9789e-15     9.804053e-01        1.959474e-02        1.945222e-11        
1.9817e-15     9.803784e-01        1.962157e-02        1.950573e-11        
1.9844e-15     9.803516e-01        1.964843e-02        1.955969e-11        
1.9871e-15     9.803247e-01        1.967533e-02        1.961364e-11        
1.9899e-15     9.802977e-01        1.970226e-02        1.966760e-11        
1.9926e-15     9.802708e-01        1.972923e-02        1.972189e-11        
1.9954e-15     9.802438e-01        1.975624e-02        1.977629e-11        
1.9982e-15     9.802167e-01        1.978328e-02        1.983091e-11        
2.0009e-15     9.801896e-01        1.981036e-02        1.988565e-11        
2.0037e-15     9.801625e-01        1.983748e-02        1.994049e-11        
2.0065e-15     9.801354e-01        1.986463e-02        1.999545e-11        
2.0092e-15     9.801082e-01        1.989182e-02        2.005063e-11        
2.0120e-15     9.800809e-01        1.991905e-02        2.010592e-11        
2.0148e-15     9.800537e-01        1.994632e-02        2.016132e-11        
2.0176e-15     9.800264e-01        1.997362e-02        2.021694e-11        
2.0204e-15     9.799990e-01        2.000096e-02        2.027278e-11        
2.0232e-15     9.799717e-01        2.002833e-02        2.032863e-11        
2.0260e-15     9.799443e-01        2.005574e-02        2.038469e-11        
2.0288e-15     9.799168e-01        2.008319e-02        2.044087e-11        
2.0316e-15     9.798893e-01        2.011068e-02        2.049727e-11        
2.0344e-15     9.798618e-01        2.013820e-02        2.055367e-11        
2.0372e-15     9.798342e-01        2.016577e-02        2.061040e-11        
2.0400e-15     9.798066e-01        2.019336e-02        2.066725e-11        
2.0428e-15     9.797790e-01        2.022100e-02        2.072431e-11        
2.0456e-15     9.797513e-01        2.024867e-02        2.078138e-11        
2.0485e-15     9.797236e-01        2.027638e-02        2.083866e-11        
2.0513e-15     9.796959e-01        2.030413e-02        2.089617e-11        
2.0541e-15     9.796681e-01        2.033192e-02        2.095391e-11        
2.0570e-15     9.796403e-01        2.035974e-02        2.101164e-11        
2.0598e-15     9.796124e-01        2.038760e-02        2.106948e-11        
2.0627e-15     9.795845e-01        2.041550e-02        2.112766e-11        
2.0655e-15     9.795566e-01        2.044344e-02        2.118594e-11        
2.0684e-15     9.795286e-01        2.047141e-02        2.124445e-11        
2.0712e-15     9.795006e-01        2.049943e-02        2.130285e-11        
2.0741e-15     9.794725e-01        2.052748e-02        2.136169e-11        
2.0770e-15     9.794444e-01        2.055557e-02        2.142064e-11        
2.0798e-15     9.794163e-01        2.058369e-02        2.147971e-11        
2.0827e-15     9.793881e-01        2.061186e-02        2.153888e-11        
2.0856e-15     9.793599e-01        2.064006e-02        2.159839e-11        
2.0885e-15     9.793317e-01        2.066830e-02        2.165790e-11        
2.0914e-15     9.793034e-01        2.069658e-02        2.171763e-11        
2.0943e-15     9.792751e-01        2.072490e-02        2.177747e-11        
2.0972e-15     9.792467e-01        2.075325e-02        2.183764e-11        
2.1001e-15     9.792184e-01        2.078165e-02        2.189771e-11        
2.1030e-15     9.791899e-01        2.081008e-02        2.195810e-11        
2.1059e-15     9.791614e-01        2.083855e-02        2.201861e-11        
2.1088e-15     9.791329e-01        2.086706e-02        2.207934e-11        
2.1117e-15     9.791044e-01        2.089561e-02        2.214029e-11        
2.1146e-15     9.790758e-01        2.092420e-02        2.220135e-11        
2.1175e-15     9.790472e-01        2.095282e-02        2.226253e-11        
2.1205e-15     9.790185e-01        2.098148e-02        2.232392e-11        
2.1234e-15     9.789898e-01        2.101019e-02        2.238554e-11        
2.1263e-15     9.789611e-01        2.103893e-02        2.244716e-11        
2.1293e-15     9.789323e-01        2.106771e-02        2.250911e-11        
2.1322e-15     9.789035e-01        2.109653e-02        2.257106e-11        
2.1352e-15     9.788746e-01        2.112539e-02        2.263345e-11        
2.1381e-15     9.788457e-01        2.115429e-02        2.269585e-11        
2.1411e-15     9.788168e-01        2.118322e-02        2.275835e-11        
2.1440e-15     9.787878e-01        2.121220e-02        2.282108e-11        
2.1470e-15     9.787588e-01        2.124121e-02        2.288403e-11        
2.1500e-15     9.787297e-01        2.127027e-02        2.294720e-11        
2.1529e-15     9.787006e-01        2.129936e-02        2.301048e-11        
2.1559e-15     9.786715e-01        2.132850e-02        2.307399e-11        
2.1589e-15     9.786423e-01        2.135767e-02        2.313749e-11        
2.1619e-15     9.786131e-01        2.138688e-02        2.320133e-11        
2.1649e-15     9.785839e-01        2.141613e-02        2.326528e-11        
2.1679e-15     9.785546e-01        2.144542e-02        2.332945e-11        
2.1709e-15     9.785252e-01        2.147475e-02        2.339373e-11        
2.1739e-15     9.784959e-01        2.150412e-02        2.345835e-11        
2.1769e-15     9.784665e-01        2.153353e-02        2.352296e-11        
2.1799e-15     9.784370e-01        2.156298e-02        2.358780e-11        
2.1829e-15     9.784075e-01        2.159247e-02        2.365286e-11        
2.1859e-15     9.783780e-01        2.162200e-02        2.371803e-11        
2.1889e-15     9.783484e-01        2.165157e-02        2.378342e-11        
2.1920e-15     9.783188e-01        2.168118e-02        2.384903e-11        
2.1950e-15     9.782892e-01        2.171083e-02        2.391476e-11        
2.1980e-15     9.782595e-01        2.174052e-02        2.398071e-11        
2.2011e-15     9.782297e-01        2.177025e-02        2.404676e-11        
2.2041e-15     9.782000e-01        2.180002e-02        2.411316e-11        
2.2072e-15     9.781702e-01        2.182983e-02        2.417955e-11        
2.2102e-15     9.781403e-01        2.185968e-02        2.424627e-11        
2.2133e-15     9.781104e-01        2.188957e-02        2.431322e-11        
2.2163e-15     9.780805e-01        2.191950e-02        2.438016e-11        
2.2194e-15     9.780505e-01        2.194948e-02        2.444733e-11        
2.2225e-15     9.780205e-01        2.197949e-02        2.451472e-11        
2.2255e-15     9.779905e-01        2.200954e-02        2.458234e-11        
2.2286e-15     9.779604e-01        2.203964e-02        2.465006e-11        
2.2317e-15     9.779302e-01        2.206977e-02        2.471801e-11        
2.2348e-15     9.779001e-01        2.209994e-02        2.478617e-11        
2.2379e-15     9.778698e-01        2.213016e-02        2.485456e-11        
2.2410e-15     9.778396e-01        2.216042e-02        2.492295e-11        
2.2441e-15     9.778093e-01        2.219071e-02        2.499179e-11        
2.2472e-15     9.777789e-01        2.222105e-02        2.506073e-11        
2.2503e-15     9.777486e-01        2.225143e-02        2.512968e-11        
2.2534e-15     9.777181e-01        2.228185e-02        2.519907e-11        
2.2565e-15     9.776877e-01        2.231231e-02        2.526857e-11        
2.2596e-15     9.776572e-01        2.234282e-02        2.533818e-11        
